,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0133.wav,Speaker_00,0.000,7.261,en
1,diarization_sample_0133.wav,Speaker_01,8.413,10.553,en
2,diarization_sample_0133.wav,Speaker_01,11.412,14.452,en
3,diarization_sample_0133.wav,Speaker_01,14.870,17.010,en
4,diarization_sample_0133.wav,Speaker_00,17.928,25.188,en
5,diarization_sample_0133.wav,Speaker_01,26.154,27.904,en
6,diarization_sample_0133.wav,Speaker_01,29.059,31.199,en
7,diarization_sample_0133.wav,Speaker_00,32.108,35.142,en
8,diarization_sample_0133.wav,Speaker_00,35.567,38.601,en
9,diarization_sample_0133.wav,Speaker_01,39.428,42.468,en
10,diarization_sample_0133.wav,Speaker_01,43.349,45.099,en
11,diarization_sample_0133.wav,Speaker_00,46.413,49.447,en
12,diarization_sample_0133.wav,Speaker_01,50.739,52.878,en
13,diarization_sample_0133.wav,Speaker_01,54.273,57.313,en
