,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0597.wav,Speaker_00,0.000,13.988,en
1,diarization_sample_0597.wav,Speaker_01,15.437,16.540,en
2,diarization_sample_0597.wav,Speaker_01,17.976,28.389,en
3,diarization_sample_0597.wav,Speaker_01,29.706,38.106,en
4,diarization_sample_0597.wav,Speaker_00,38.573,44.704,en
5,diarization_sample_0597.wav,Speaker_01,44.152,45.255,en
6,diarization_sample_0597.wav,Speaker_01,46.647,55.047,en
7,diarization_sample_0597.wav,Speaker_01,55.635,66.048,en
8,diarization_sample_0597.wav,Speaker_01,66.662,67.765,en
9,diarization_sample_0597.wav,Speaker_00,68.117,70.045,en
10,diarization_sample_0597.wav,Speaker_01,71.504,79.904,en
11,diarization_sample_0597.wav,Speaker_00,80.415,94.403,en
12,diarization_sample_0597.wav,Speaker_01,94.762,105.175,en
13,diarization_sample_0597.wav,Speaker_01,105.604,106.707,en
14,diarization_sample_0597.wav,Speaker_01,108.050,118.464,en
15,diarization_sample_0597.wav,Speaker_00,117.352,131.341,en
16,diarization_sample_0597.wav,Speaker_00,131.647,133.576,en
17,diarization_sample_0597.wav,Speaker_01,135.058,143.458,en
18,diarization_sample_0597.wav,Speaker_01,144.525,152.925,en
19,diarization_sample_0597.wav,Speaker_00,152.018,158.149,en
