,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0512.wav,Speaker_01,0.000,0.656,en
1,diarization_sample_0512.wav,Speaker_02,1.928,3.397,hi
2,diarization_sample_0512.wav,Speaker_01,4.441,17.225,en
3,diarization_sample_0512.wav,Speaker_00,18.101,22.229,en
4,diarization_sample_0512.wav,Speaker_01,23.405,24.061,en
5,diarization_sample_0512.wav,Speaker_01,24.931,33.010,en
6,diarization_sample_0512.wav,Speaker_00,32.371,34.216,en
7,diarization_sample_0512.wav,Speaker_00,34.524,38.652,en
8,diarization_sample_0512.wav,Speaker_01,39.943,52.727,en
9,diarization_sample_0512.wav,Speaker_00,52.498,52.956,en
10,diarization_sample_0512.wav,Speaker_01,53.801,66.585,en
11,diarization_sample_0512.wav,Speaker_01,67.117,67.773,en
12,diarization_sample_0512.wav,Speaker_00,69.226,69.685,en
13,diarization_sample_0512.wav,Speaker_00,70.073,71.918,en
14,diarization_sample_0512.wav,Speaker_00,72.275,72.734,en
15,diarization_sample_0512.wav,Speaker_01,74.042,82.120,en
16,diarization_sample_0512.wav,Speaker_00,82.921,83.380,en
17,diarization_sample_0512.wav,Speaker_00,83.694,84.152,en
18,diarization_sample_0512.wav,Speaker_00,84.902,89.030,en
19,diarization_sample_0512.wav,Speaker_00,90.188,92.033,en
20,diarization_sample_0512.wav,Speaker_01,92.561,100.639,en
21,diarization_sample_0512.wav,Speaker_02,101.168,102.637,hi
22,diarization_sample_0512.wav,Speaker_01,102.989,103.646,en
23,diarization_sample_0512.wav,Speaker_00,103.969,108.097,en
24,diarization_sample_0512.wav,Speaker_00,108.791,109.250,en
25,diarization_sample_0512.wav,Speaker_00,109.801,110.260,en
26,diarization_sample_0512.wav,Speaker_01,110.693,123.477,en
27,diarization_sample_0512.wav,Speaker_01,124.228,137.012,en
28,diarization_sample_0512.wav,Speaker_01,137.407,145.485,en
29,diarization_sample_0512.wav,Speaker_00,145.965,146.424,en
30,diarization_sample_0512.wav,Speaker_00,146.757,148.601,en
31,diarization_sample_0512.wav,Speaker_01,148.273,148.930,en
32,diarization_sample_0512.wav,Speaker_01,149.199,157.278,en
33,diarization_sample_0512.wav,Speaker_00,149.421,149.880,en
34,diarization_sample_0512.wav,Speaker_00,157.917,162.045,en
35,diarization_sample_0512.wav,Speaker_01,161.053,173.837,en
