,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0228.wav,Speaker_01,0.000,0.604,hi
1,diarization_sample_0228.wav,Speaker_02,1.129,6.984,pa
2,diarization_sample_0228.wav,Speaker_02,7.685,8.746,pa
3,diarization_sample_0228.wav,Speaker_01,10.156,10.894,hi
4,diarization_sample_0228.wav,Speaker_01,12.199,14.565,hi
5,diarization_sample_0228.wav,Speaker_02,15.698,25.298,pa
6,diarization_sample_0228.wav,Speaker_00,25.908,28.372,hi
7,diarization_sample_0228.wav,Speaker_02,27.040,32.895,pa
8,diarization_sample_0228.wav,Speaker_01,33.318,37.030,hi
9,diarization_sample_0228.wav,Speaker_02,38.181,44.036,pa
10,diarization_sample_0228.wav,Speaker_00,43.421,44.735,hi
11,diarization_sample_0228.wav,Speaker_01,46.222,55.405,hi
