,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0527.wav,Speaker_02,0.000,0.925,pa
1,diarization_sample_0527.wav,Speaker_00,0.643,1.207,en
2,diarization_sample_0527.wav,Speaker_00,1.868,2.432,en
3,diarization_sample_0527.wav,Speaker_00,2.889,3.561,en
4,diarization_sample_0527.wav,Speaker_00,4.842,5.406,en
5,diarization_sample_0527.wav,Speaker_02,6.222,19.290,pa
6,diarization_sample_0527.wav,Speaker_02,20.172,26.670,pa
7,diarization_sample_0527.wav,Speaker_02,28.065,34.563,pa
8,diarization_sample_0527.wav,Speaker_03,33.062,44.104,pa
9,diarization_sample_0527.wav,Speaker_00,44.678,45.349,en
10,diarization_sample_0527.wav,Speaker_00,46.358,47.030,en
11,diarization_sample_0527.wav,Speaker_00,47.650,48.321,en
12,diarization_sample_0527.wav,Speaker_02,49.328,71.184,pa
13,diarization_sample_0527.wav,Speaker_01,72.610,73.513,hi
14,diarization_sample_0527.wav,Speaker_00,74.833,80.753,en
15,diarization_sample_0527.wav,Speaker_00,81.297,81.968,en
16,diarization_sample_0527.wav,Speaker_00,83.307,83.978,en
17,diarization_sample_0527.wav,Speaker_00,84.763,90.683,en
18,diarization_sample_0527.wav,Speaker_00,91.899,97.819,en
19,diarization_sample_0527.wav,Speaker_03,99.002,102.618,pa
20,diarization_sample_0527.wav,Speaker_02,103.033,116.101,pa
21,diarization_sample_0527.wav,Speaker_01,117.046,117.949,hi
22,diarization_sample_0527.wav,Speaker_02,119.219,124.754,pa
23,diarization_sample_0527.wav,Speaker_02,125.994,126.730,pa
24,diarization_sample_0527.wav,Speaker_02,127.734,134.232,pa
25,diarization_sample_0527.wav,Speaker_03,133.376,136.992,pa
26,diarization_sample_0527.wav,Speaker_02,137.709,150.777,pa
27,diarization_sample_0527.wav,Speaker_00,149.478,155.398,en
28,diarization_sample_0527.wav,Speaker_00,156.445,157.009,en
29,diarization_sample_0527.wav,Speaker_02,158.408,161.957,pa
30,diarization_sample_0527.wav,Speaker_02,162.574,184.430,pa
31,diarization_sample_0527.wav,Speaker_01,183.221,199.468,hi
32,diarization_sample_0527.wav,Speaker_00,200.312,200.983,en
33,diarization_sample_0527.wav,Speaker_00,202.098,202.662,en
34,diarization_sample_0527.wav,Speaker_00,203.444,204.115,en
35,diarization_sample_0527.wav,Speaker_00,205.394,211.314,en
36,diarization_sample_0527.wav,Speaker_03,211.776,225.281,pa
37,diarization_sample_0527.wav,Speaker_00,226.671,227.234,en
38,diarization_sample_0527.wav,Speaker_02,228.344,229.269,pa
39,diarization_sample_0527.wav,Speaker_00,230.178,230.741,en
40,diarization_sample_0527.wav,Speaker_02,231.945,232.870,pa
41,diarization_sample_0527.wav,Speaker_02,234.311,239.846,pa
42,diarization_sample_0527.wav,Speaker_00,240.683,241.246,en
43,diarization_sample_0527.wav,Speaker_00,241.672,247.592,en
44,diarization_sample_0527.wav,Speaker_00,248.041,248.604,en
45,diarization_sample_0527.wav,Speaker_02,249.266,250.191,pa
46,diarization_sample_0527.wav,Speaker_00,250.617,256.537,en
47,diarization_sample_0527.wav,Speaker_02,257.754,264.252,pa
48,diarization_sample_0527.wav,Speaker_01,263.632,264.872,hi
49,diarization_sample_0527.wav,Speaker_02,265.785,266.521,pa
50,diarization_sample_0527.wav,Speaker_00,268.011,268.574,en
51,diarization_sample_0527.wav,Speaker_02,269.497,270.422,pa
52,diarization_sample_0527.wav,Speaker_03,270.771,280.986,pa
53,diarization_sample_0527.wav,Speaker_01,281.828,298.075,hi
54,diarization_sample_0527.wav,Speaker_00,299.311,305.231,en
