,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0436.wav,Speaker_01,0.000,4.160,en
1,diarization_sample_0436.wav,Speaker_01,5.570,8.078,en
2,diarization_sample_0436.wav,Speaker_02,8.897,9.628,hi
3,diarization_sample_0436.wav,Speaker_01,10.701,13.920,en
4,diarization_sample_0436.wav,Speaker_00,15.114,17.874,en
5,diarization_sample_0436.wav,Speaker_01,19.078,23.238,en
6,diarization_sample_0436.wav,Speaker_00,24.558,25.883,en
7,diarization_sample_0436.wav,Speaker_02,26.617,27.348,hi
8,diarization_sample_0436.wav,Speaker_02,28.786,29.517,hi
9,diarization_sample_0436.wav,Speaker_02,30.286,31.017,hi
10,diarization_sample_0436.wav,Speaker_01,32.297,35.516,en
11,diarization_sample_0436.wav,Speaker_01,36.917,39.424,en
12,diarization_sample_0436.wav,Speaker_01,40.349,43.568,en
13,diarization_sample_0436.wav,Speaker_02,44.703,45.434,hi
