,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0236.wav,Speaker_02,0.000,0.450,pa
1,diarization_sample_0236.wav,Speaker_02,1.652,3.077,pa
2,diarization_sample_0236.wav,Speaker_01,3.983,12.005,hi
3,diarization_sample_0236.wav,Speaker_01,12.265,20.287,hi
4,diarization_sample_0236.wav,Speaker_02,12.520,13.832,pa
5,diarization_sample_0236.wav,Speaker_02,21.461,26.135,pa
6,diarization_sample_0236.wav,Speaker_00,26.542,29.409,en
7,diarization_sample_0236.wav,Speaker_00,30.691,33.558,en
8,diarization_sample_0236.wav,Speaker_02,31.989,35.127,pa
9,diarization_sample_0236.wav,Speaker_02,35.886,41.547,pa
10,diarization_sample_0236.wav,Speaker_02,42.857,47.720,pa
11,diarization_sample_0236.wav,Speaker_01,48.989,49.616,hi
12,diarization_sample_0236.wav,Speaker_02,50.687,54.591,pa
13,diarization_sample_0236.wav,Speaker_02,54.954,56.455,pa
