,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0518.wav,Speaker_01,0.000,4.720,en
1,diarization_sample_0518.wav,Speaker_00,5.772,6.247,en
2,diarization_sample_0518.wav,Speaker_00,6.707,7.485,en
3,diarization_sample_0518.wav,Speaker_00,8.840,15.965,en
4,diarization_sample_0518.wav,Speaker_01,16.269,16.568,en
5,diarization_sample_0518.wav,Speaker_00,17.300,18.078,en
6,diarization_sample_0518.wav,Speaker_00,18.412,18.887,en
7,diarization_sample_0518.wav,Speaker_01,19.903,24.623,en
8,diarization_sample_0518.wav,Speaker_01,26.025,26.846,en
9,diarization_sample_0518.wav,Speaker_00,28.179,35.304,en
10,diarization_sample_0518.wav,Speaker_01,36.610,36.908,en
11,diarization_sample_0518.wav,Speaker_01,38.285,38.584,en
12,diarization_sample_0518.wav,Speaker_02,39.210,41.844,en
13,diarization_sample_0518.wav,Speaker_01,42.570,47.290,en
14,diarization_sample_0518.wav,Speaker_01,48.262,48.561,en
15,diarization_sample_0518.wav,Speaker_00,48.323,48.798,en
16,diarization_sample_0518.wav,Speaker_01,50.198,54.918,en
17,diarization_sample_0518.wav,Speaker_01,55.446,56.267,en
18,diarization_sample_0518.wav,Speaker_01,56.706,57.004,en
19,diarization_sample_0518.wav,Speaker_00,57.623,64.748,en
