,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0487.wav,Speaker_03,0.000,3.039,hi
1,diarization_sample_0487.wav,Speaker_02,4.318,16.303,en
2,diarization_sample_0487.wav,Speaker_01,17.729,18.557,en
3,diarization_sample_0487.wav,Speaker_03,19.083,23.386,hi
4,diarization_sample_0487.wav,Speaker_01,23.803,24.631,en
5,diarization_sample_0487.wav,Speaker_03,26.122,33.194,hi
6,diarization_sample_0487.wav,Speaker_02,33.707,37.857,en
7,diarization_sample_0487.wav,Speaker_03,38.695,60.045,hi
8,diarization_sample_0487.wav,Speaker_03,61.028,63.877,hi
9,diarization_sample_0487.wav,Speaker_03,64.638,70.944,hi
10,diarization_sample_0487.wav,Speaker_01,71.914,74.068,en
11,diarization_sample_0487.wav,Speaker_03,74.721,81.027,hi
12,diarization_sample_0487.wav,Speaker_01,81.973,87.035,en
13,diarization_sample_0487.wav,Speaker_02,85.443,88.713,en
14,diarization_sample_0487.wav,Speaker_03,87.382,93.688,hi
15,diarization_sample_0487.wav,Speaker_02,94.238,106.223,en
16,diarization_sample_0487.wav,Speaker_00,107.561,111.677,en
17,diarization_sample_0487.wav,Speaker_01,112.324,117.386,en
18,diarization_sample_0487.wav,Speaker_03,117.868,122.171,hi
19,diarization_sample_0487.wav,Speaker_03,122.940,130.012,hi
20,diarization_sample_0487.wav,Speaker_01,128.934,131.089,en
21,diarization_sample_0487.wav,Speaker_02,132.557,136.707,en
22,diarization_sample_0487.wav,Speaker_01,137.478,138.306,en
23,diarization_sample_0487.wav,Speaker_03,138.736,145.042,hi
24,diarization_sample_0487.wav,Speaker_02,145.938,150.087,en
25,diarization_sample_0487.wav,Speaker_03,150.683,156.989,hi
26,diarization_sample_0487.wav,Speaker_03,157.636,178.986,hi
27,diarization_sample_0487.wav,Speaker_01,180.269,185.331,en
28,diarization_sample_0487.wav,Speaker_01,185.849,190.912,en
29,diarization_sample_0487.wav,Speaker_00,190.768,191.055,en
30,diarization_sample_0487.wav,Speaker_01,192.351,194.506,en
31,diarization_sample_0487.wav,Speaker_01,195.002,197.157,en
32,diarization_sample_0487.wav,Speaker_01,197.626,198.453,en
33,diarization_sample_0487.wav,Speaker_01,199.619,200.447,en
34,diarization_sample_0487.wav,Speaker_03,201.879,208.951,hi
35,diarization_sample_0487.wav,Speaker_03,209.269,230.619,hi
36,diarization_sample_0487.wav,Speaker_01,231.102,236.164,en
37,diarization_sample_0487.wav,Speaker_02,234.698,237.968,en
38,diarization_sample_0487.wav,Speaker_00,237.825,238.111,en
39,diarization_sample_0487.wav,Speaker_02,239.036,251.020,en
40,diarization_sample_0487.wav,Speaker_01,251.779,256.841,en
41,diarization_sample_0487.wav,Speaker_02,258.034,261.304,en
