,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0626.wav,Speaker_00,0.000,3.485,en
1,diarization_sample_0626.wav,Speaker_02,3.912,13.066,hi
2,diarization_sample_0626.wav,Speaker_02,14.033,25.855,hi
3,diarization_sample_0626.wav,Speaker_00,26.901,28.688,en
4,diarization_sample_0626.wav,Speaker_00,29.625,36.391,en
5,diarization_sample_0626.wav,Speaker_00,36.744,38.531,en
6,diarization_sample_0626.wav,Speaker_00,39.455,46.221,en
7,diarization_sample_0626.wav,Speaker_00,47.617,54.383,en
8,diarization_sample_0626.wav,Speaker_00,55.848,57.635,en
9,diarization_sample_0626.wav,Speaker_01,58.506,66.426,en
10,diarization_sample_0626.wav,Speaker_02,65.708,75.482,hi
11,diarization_sample_0626.wav,Speaker_00,76.453,83.219,en
12,diarization_sample_0626.wav,Speaker_02,84.431,99.532,hi
13,diarization_sample_0626.wav,Speaker_00,100.411,102.198,en
14,diarization_sample_0626.wav,Speaker_00,103.301,105.088,en
15,diarization_sample_0626.wav,Speaker_00,106.214,108.001,en
16,diarization_sample_0626.wav,Speaker_02,108.724,111.266,hi
17,diarization_sample_0626.wav,Speaker_00,112.058,118.824,en
18,diarization_sample_0626.wav,Speaker_00,119.543,121.330,en
19,diarization_sample_0626.wav,Speaker_02,120.501,125.223,hi
20,diarization_sample_0626.wav,Speaker_00,124.620,128.105,en
21,diarization_sample_0626.wav,Speaker_00,129.397,132.882,en
22,diarization_sample_0626.wav,Speaker_00,134.088,137.573,en
23,diarization_sample_0626.wav,Speaker_00,138.534,145.300,en
24,diarization_sample_0626.wav,Speaker_02,146.794,149.224,hi
25,diarization_sample_0626.wav,Speaker_00,149.828,151.615,en
26,diarization_sample_0626.wav,Speaker_02,150.082,155.943,hi
27,diarization_sample_0626.wav,Speaker_00,157.253,160.738,en
28,diarization_sample_0626.wav,Speaker_00,161.575,168.341,en
29,diarization_sample_0626.wav,Speaker_00,169.833,171.620,en
30,diarization_sample_0626.wav,Speaker_02,170.694,173.124,hi
31,diarization_sample_0626.wav,Speaker_02,173.425,178.487,hi
32,diarization_sample_0626.wav,Speaker_02,178.973,181.403,hi
33,diarization_sample_0626.wav,Speaker_02,181.730,196.831,hi
34,diarization_sample_0626.wav,Speaker_00,198.272,205.038,en
35,diarization_sample_0626.wav,Speaker_00,206.297,209.782,en
36,diarization_sample_0626.wav,Speaker_01,209.234,223.234,en
37,diarization_sample_0626.wav,Speaker_02,223.914,231.354,hi
38,diarization_sample_0626.wav,Speaker_00,232.151,238.917,en
39,diarization_sample_0626.wav,Speaker_00,239.912,241.700,en
40,diarization_sample_0626.wav,Speaker_01,242.402,256.402,en
41,diarization_sample_0626.wav,Speaker_00,257.703,261.189,en
42,diarization_sample_0626.wav,Speaker_01,261.826,275.826,en
43,diarization_sample_0626.wav,Speaker_00,276.308,278.095,en
44,diarization_sample_0626.wav,Speaker_02,278.890,279.378,hi
45,diarization_sample_0626.wav,Speaker_02,279.755,290.206,hi
46,diarization_sample_0626.wav,Speaker_00,290.789,294.275,en
47,diarization_sample_0626.wav,Speaker_02,294.628,299.884,hi
48,diarization_sample_0626.wav,Speaker_00,300.213,303.698,en
49,diarization_sample_0626.wav,Speaker_02,304.635,307.256,hi
50,diarization_sample_0626.wav,Speaker_00,308.313,310.100,en
51,diarization_sample_0626.wav,Speaker_00,310.558,312.345,en
52,diarization_sample_0626.wav,Speaker_02,313.728,319.858,hi
53,diarization_sample_0626.wav,Speaker_00,320.188,321.975,en
54,diarization_sample_0626.wav,Speaker_01,321.227,329.147,en
55,diarization_sample_0626.wav,Speaker_00,329.822,333.307,en
