,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0617.wav,Speaker_01,0.000,9.255,en
1,diarization_sample_0617.wav,Speaker_01,10.510,16.786,en
2,diarization_sample_0617.wav,Speaker_01,17.107,26.362,en
3,diarization_sample_0617.wav,Speaker_00,25.998,26.725,en
4,diarization_sample_0617.wav,Speaker_01,27.561,36.816,en
5,diarization_sample_0617.wav,Speaker_01,37.846,41.897,en
6,diarization_sample_0617.wav,Speaker_04,43.045,57.402,pa
7,diarization_sample_0617.wav,Speaker_01,57.713,66.968,en
8,diarization_sample_0617.wav,Speaker_03,58.749,59.259,hi
9,diarization_sample_0617.wav,Speaker_01,68.346,77.601,en
10,diarization_sample_0617.wav,Speaker_03,78.696,88.649,hi
11,diarization_sample_0617.wav,Speaker_01,89.050,95.326,en
12,diarization_sample_0617.wav,Speaker_03,96.125,98.209,hi
13,diarization_sample_0617.wav,Speaker_01,99.276,108.531,en
14,diarization_sample_0617.wav,Speaker_03,109.925,118.456,hi
15,diarization_sample_0617.wav,Speaker_01,119.527,125.803,en
16,diarization_sample_0617.wav,Speaker_03,127.239,130.801,hi
17,diarization_sample_0617.wav,Speaker_03,131.622,136.111,hi
18,diarization_sample_0617.wav,Speaker_01,137.608,143.884,en
19,diarization_sample_0617.wav,Speaker_03,144.802,146.954,hi
20,diarization_sample_0617.wav,Speaker_03,147.271,153.733,hi
21,diarization_sample_0617.wav,Speaker_03,154.851,164.519,hi
22,diarization_sample_0617.wav,Speaker_01,163.342,167.393,en
23,diarization_sample_0617.wav,Speaker_03,166.684,175.215,hi
24,diarization_sample_0617.wav,Speaker_01,175.763,182.039,en
25,diarization_sample_0617.wav,Speaker_01,182.581,186.632,en
26,diarization_sample_0617.wav,Speaker_03,187.026,193.929,hi
27,diarization_sample_0617.wav,Speaker_04,193.526,194.332,pa
28,diarization_sample_0617.wav,Speaker_03,194.770,196.644,hi
29,diarization_sample_0617.wav,Speaker_03,197.084,200.479,hi
30,diarization_sample_0617.wav,Speaker_03,201.402,203.443,hi
31,diarization_sample_0617.wav,Speaker_03,204.913,206.605,hi
32,diarization_sample_0617.wav,Speaker_03,207.264,211.440,hi
33,diarization_sample_0617.wav,Speaker_02,212.583,216.303,en
34,diarization_sample_0617.wav,Speaker_01,215.404,219.455,en
35,diarization_sample_0617.wav,Speaker_03,220.922,222.614,hi
36,diarization_sample_0617.wav,Speaker_01,223.491,232.745,en
37,diarization_sample_0617.wav,Speaker_03,233.349,240.996,hi
38,diarization_sample_0617.wav,Speaker_01,242.192,248.469,en
39,diarization_sample_0617.wav,Speaker_01,249.592,255.868,en
40,diarization_sample_0617.wav,Speaker_01,256.257,262.533,en
41,diarization_sample_0617.wav,Speaker_00,263.977,266.962,en
42,diarization_sample_0617.wav,Speaker_02,267.696,273.196,en
43,diarization_sample_0617.wav,Speaker_03,273.713,281.885,hi
44,diarization_sample_0617.wav,Speaker_01,282.412,288.688,en
45,diarization_sample_0617.wav,Speaker_01,289.822,299.076,en
46,diarization_sample_0617.wav,Speaker_03,299.740,307.624,hi
47,diarization_sample_0617.wav,Speaker_03,308.972,311.064,hi
48,diarization_sample_0617.wav,Speaker_01,310.035,316.311,en
49,diarization_sample_0617.wav,Speaker_03,316.622,325.153,hi
50,diarization_sample_0617.wav,Speaker_03,326.276,331.928,hi
51,diarization_sample_0617.wav,Speaker_01,330.002,339.257,en
52,diarization_sample_0617.wav,Speaker_01,340.127,349.382,en
53,diarization_sample_0617.wav,Speaker_03,350.543,357.340,hi
54,diarization_sample_0617.wav,Speaker_03,358.027,365.674,hi
55,diarization_sample_0617.wav,Speaker_01,363.831,370.107,en
56,diarization_sample_0617.wav,Speaker_03,368.285,376.169,hi
57,diarization_sample_0617.wav,Speaker_01,377.318,381.369,en
58,diarization_sample_0617.wav,Speaker_01,382.400,391.655,en
