,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0553.wav,Speaker_03,0.000,6.209,hi
1,diarization_sample_0553.wav,Speaker_03,6.982,16.812,hi
2,diarization_sample_0553.wav,Speaker_04,17.839,33.877,pa
3,diarization_sample_0553.wav,Speaker_00,31.960,37.454,en
4,diarization_sample_0553.wav,Speaker_03,36.546,40.737,hi
5,diarization_sample_0553.wav,Speaker_01,41.226,49.165,en
6,diarization_sample_0553.wav,Speaker_04,41.860,43.170,pa
7,diarization_sample_0553.wav,Speaker_03,49.530,57.562,hi
8,diarization_sample_0553.wav,Speaker_03,58.080,68.418,hi
9,diarization_sample_0553.wav,Speaker_03,69.532,73.723,hi
10,diarization_sample_0553.wav,Speaker_04,74.935,76.190,pa
11,diarization_sample_0553.wav,Speaker_03,77.455,79.927,hi
12,diarization_sample_0553.wav,Speaker_04,81.355,91.717,pa
13,diarization_sample_0553.wav,Speaker_03,92.249,98.074,hi
14,diarization_sample_0553.wav,Speaker_03,99.033,102.361,hi
15,diarization_sample_0553.wav,Speaker_04,103.405,113.767,pa
16,diarization_sample_0553.wav,Speaker_03,115.029,119.220,hi
17,diarization_sample_0553.wav,Speaker_04,120.587,130.949,pa
18,diarization_sample_0553.wav,Speaker_04,131.335,141.357,pa
19,diarization_sample_0553.wav,Speaker_04,141.847,143.592,pa
20,diarization_sample_0553.wav,Speaker_04,144.849,161.135,pa
21,diarization_sample_0553.wav,Speaker_02,162.587,170.649,en
22,diarization_sample_0553.wav,Speaker_04,171.234,172.708,pa
23,diarization_sample_0553.wav,Speaker_04,173.717,175.027,pa
24,diarization_sample_0553.wav,Speaker_03,176.359,185.419,hi
25,diarization_sample_0553.wav,Speaker_04,186.690,196.935,pa
26,diarization_sample_0553.wav,Speaker_04,197.495,207.073,pa
27,diarization_sample_0553.wav,Speaker_03,207.964,209.371,hi
28,diarization_sample_0553.wav,Speaker_04,209.823,223.662,pa
29,diarization_sample_0553.wav,Speaker_03,224.158,228.668,hi
30,diarization_sample_0553.wav,Speaker_04,227.630,242.094,pa
