,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0515.wav,Speaker_02,0.000,4.027,hi
1,diarization_sample_0515.wav,Speaker_02,4.560,8.587,hi
2,diarization_sample_0515.wav,Speaker_01,9.948,10.595,hi
3,diarization_sample_0515.wav,Speaker_00,11.199,13.140,en
4,diarization_sample_0515.wav,Speaker_02,13.976,18.003,hi
5,diarization_sample_0515.wav,Speaker_01,17.679,18.326,hi
6,diarization_sample_0515.wav,Speaker_02,18.628,22.655,hi
7,diarization_sample_0515.wav,Speaker_02,23.504,27.531,hi
8,diarization_sample_0515.wav,Speaker_00,28.805,57.422,en
9,diarization_sample_0515.wav,Speaker_01,58.451,59.274,hi
10,diarization_sample_0515.wav,Speaker_01,60.452,61.099,hi
11,diarization_sample_0515.wav,Speaker_00,61.465,63.105,en
12,diarization_sample_0515.wav,Speaker_01,62.781,63.428,hi
13,diarization_sample_0515.wav,Speaker_00,64.658,93.275,en
14,diarization_sample_0515.wav,Speaker_02,93.744,97.771,hi
15,diarization_sample_0515.wav,Speaker_02,98.077,102.104,hi
16,diarization_sample_0515.wav,Speaker_01,103.210,104.033,hi
17,diarization_sample_0515.wav,Speaker_02,104.952,108.979,hi
18,diarization_sample_0515.wav,Speaker_02,110.249,114.276,hi
19,diarization_sample_0515.wav,Speaker_01,115.773,116.420,hi
20,diarization_sample_0515.wav,Speaker_00,116.803,118.443,en
21,diarization_sample_0515.wav,Speaker_02,119.924,123.951,hi
22,diarization_sample_0515.wav,Speaker_00,124.694,126.636,en
23,diarization_sample_0515.wav,Speaker_02,127.212,131.239,hi
24,diarization_sample_0515.wav,Speaker_01,132.258,132.905,hi
25,diarization_sample_0515.wav,Speaker_02,133.717,137.744,hi
26,diarization_sample_0515.wav,Speaker_01,138.876,139.523,hi
27,diarization_sample_0515.wav,Speaker_00,140.540,142.180,en
28,diarization_sample_0515.wav,Speaker_00,142.837,171.454,en
29,diarization_sample_0515.wav,Speaker_02,172.145,176.172,hi
30,diarization_sample_0515.wav,Speaker_00,176.504,178.446,en
31,diarization_sample_0515.wav,Speaker_00,178.804,180.745,en
32,diarization_sample_0515.wav,Speaker_00,182.062,210.680,en
