,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0569.wav,Speaker_00,0.000,13.450,en
1,diarization_sample_0569.wav,Speaker_01,13.757,18.054,en
2,diarization_sample_0569.wav,Speaker_00,19.410,20.537,en
3,diarization_sample_0569.wav,Speaker_01,21.736,27.268,en
4,diarization_sample_0569.wav,Speaker_01,27.738,32.586,en
5,diarization_sample_0569.wav,Speaker_00,33.648,41.314,en
6,diarization_sample_0569.wav,Speaker_01,42.548,48.079,en
7,diarization_sample_0569.wav,Speaker_01,49.499,53.796,en
8,diarization_sample_0569.wav,Speaker_00,55.200,56.326,en
9,diarization_sample_0569.wav,Speaker_01,57.481,61.778,en
10,diarization_sample_0569.wav,Speaker_00,62.247,69.913,en
11,diarization_sample_0569.wav,Speaker_00,70.922,78.587,en
12,diarization_sample_0569.wav,Speaker_01,79.985,85.517,en
13,diarization_sample_0569.wav,Speaker_01,86.906,91.753,en
14,diarization_sample_0569.wav,Speaker_00,89.835,103.285,en
15,diarization_sample_0569.wav,Speaker_01,103.903,109.435,en
16,diarization_sample_0569.wav,Speaker_00,110.360,111.486,en
17,diarization_sample_0569.wav,Speaker_00,112.661,126.112,en
18,diarization_sample_0569.wav,Speaker_01,127.153,131.450,en
19,diarization_sample_0569.wav,Speaker_00,132.180,139.845,en
20,diarization_sample_0569.wav,Speaker_01,140.821,145.668,en
21,diarization_sample_0569.wav,Speaker_00,146.849,160.299,en
22,diarization_sample_0569.wav,Speaker_00,160.986,168.651,en
23,diarization_sample_0569.wav,Speaker_01,169.145,173.442,en
24,diarization_sample_0569.wav,Speaker_00,174.405,175.531,en
25,diarization_sample_0569.wav,Speaker_01,175.990,181.522,en
26,diarization_sample_0569.wav,Speaker_01,182.844,187.691,en
27,diarization_sample_0569.wav,Speaker_01,189.076,194.608,en
28,diarization_sample_0569.wav,Speaker_00,195.743,203.408,en
29,diarization_sample_0569.wav,Speaker_01,204.514,208.811,en
30,diarization_sample_0569.wav,Speaker_00,209.638,223.088,en
31,diarization_sample_0569.wav,Speaker_01,224.174,229.022,en
