,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0503.wav,Speaker_01,0.000,14.643,hi
1,diarization_sample_0503.wav,Speaker_00,16.142,19.951,pa
2,diarization_sample_0503.wav,Speaker_01,21.262,48.084,hi
3,diarization_sample_0503.wav,Speaker_01,49.538,64.181,hi
4,diarization_sample_0503.wav,Speaker_01,65.064,83.172,hi
5,diarization_sample_0503.wav,Speaker_01,84.236,104.697,hi
6,diarization_sample_0503.wav,Speaker_01,105.114,131.936,hi
7,diarization_sample_0503.wav,Speaker_00,133.140,145.972,pa
8,diarization_sample_0503.wav,Speaker_01,144.866,171.688,hi
9,diarization_sample_0503.wav,Speaker_01,172.530,195.114,hi
10,diarization_sample_0503.wav,Speaker_01,195.993,218.577,hi
11,diarization_sample_0503.wav,Speaker_00,218.065,219.089,pa
12,diarization_sample_0503.wav,Speaker_01,219.695,246.517,hi
13,diarization_sample_0503.wav,Speaker_01,247.391,274.213,hi
14,diarization_sample_0503.wav,Speaker_00,274.590,277.919,pa
15,diarization_sample_0503.wav,Speaker_01,276.101,294.210,hi
16,diarization_sample_0503.wav,Speaker_00,294.984,303.375,pa
