,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0507.wav,Speaker_01,0.000,6.167,en
1,diarization_sample_0507.wav,Speaker_01,7.464,14.367,en
2,diarization_sample_0507.wav,Speaker_00,14.919,22.444,en
3,diarization_sample_0507.wav,Speaker_02,23.546,32.731,pa
4,diarization_sample_0507.wav,Speaker_02,33.098,42.473,pa
5,diarization_sample_0507.wav,Speaker_02,43.911,50.791,pa
6,diarization_sample_0507.wav,Speaker_02,51.240,53.608,pa
7,diarization_sample_0507.wav,Speaker_00,54.273,61.799,en
8,diarization_sample_0507.wav,Speaker_02,62.494,69.374,pa
9,diarization_sample_0507.wav,Speaker_02,69.795,79.592,pa
10,diarization_sample_0507.wav,Speaker_01,80.626,88.263,en
11,diarization_sample_0507.wav,Speaker_02,87.147,107.565,pa
12,diarization_sample_0507.wav,Speaker_02,108.008,114.599,pa
13,diarization_sample_0507.wav,Speaker_00,116.095,123.620,en
14,diarization_sample_0507.wav,Speaker_02,124.812,134.609,pa
15,diarization_sample_0507.wav,Speaker_01,135.851,142.755,en
16,diarization_sample_0507.wav,Speaker_00,141.734,143.775,en
17,diarization_sample_0507.wav,Speaker_01,144.772,152.408,en
18,diarization_sample_0507.wav,Speaker_02,153.119,155.487,pa
19,diarization_sample_0507.wav,Speaker_02,156.196,165.993,pa
20,diarization_sample_0507.wav,Speaker_02,167.357,176.542,pa
21,diarization_sample_0507.wav,Speaker_01,177.138,183.305,en
22,diarization_sample_0507.wav,Speaker_01,183.881,190.784,en
23,diarization_sample_0507.wav,Speaker_02,191.710,196.766,pa
24,diarization_sample_0507.wav,Speaker_01,197.308,204.211,en
25,diarization_sample_0507.wav,Speaker_02,203.235,223.653,pa
