,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0480.wav,Speaker_00,0.000,13.315,en
1,diarization_sample_0480.wav,Speaker_00,13.730,20.121,en
2,diarization_sample_0480.wav,Speaker_01,21.198,22.218,hi
3,diarization_sample_0480.wav,Speaker_00,23.108,29.499,en
4,diarization_sample_0480.wav,Speaker_01,30.084,31.104,hi
5,diarization_sample_0480.wav,Speaker_00,32.278,45.593,en
6,diarization_sample_0480.wav,Speaker_01,46.660,47.680,hi
7,diarization_sample_0480.wav,Speaker_00,48.997,51.088,en
8,diarization_sample_0480.wav,Speaker_01,51.568,52.588,hi
9,diarization_sample_0480.wav,Speaker_01,53.209,54.229,hi
10,diarization_sample_0480.wav,Speaker_01,54.558,55.578,hi
11,diarization_sample_0480.wav,Speaker_01,56.639,57.659,hi
12,diarization_sample_0480.wav,Speaker_00,58.457,64.848,en
13,diarization_sample_0480.wav,Speaker_01,65.353,66.373,hi
14,diarization_sample_0480.wav,Speaker_00,66.701,80.016,en
15,diarization_sample_0480.wav,Speaker_01,79.506,80.526,hi
16,diarization_sample_0480.wav,Speaker_00,81.431,83.522,en
17,diarization_sample_0480.wav,Speaker_00,84.770,91.161,en
18,diarization_sample_0480.wav,Speaker_01,92.515,93.535,hi
19,diarization_sample_0480.wav,Speaker_00,94.038,107.353,en
20,diarization_sample_0480.wav,Speaker_00,108.040,121.355,en
21,diarization_sample_0480.wav,Speaker_00,122.076,124.167,en
22,diarization_sample_0480.wav,Speaker_01,125.266,126.286,hi
23,diarization_sample_0480.wav,Speaker_01,126.868,127.888,hi
24,diarization_sample_0480.wav,Speaker_01,128.576,129.596,hi
25,diarization_sample_0480.wav,Speaker_01,130.631,131.651,hi
26,diarization_sample_0480.wav,Speaker_00,132.790,146.105,en
