,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0493.wav,Speaker_01,0.000,6.975,pa
1,diarization_sample_0493.wav,Speaker_01,8.403,19.123,pa
2,diarization_sample_0493.wav,Speaker_00,20.522,22.111,en
3,diarization_sample_0493.wav,Speaker_00,22.482,35.662,en
4,diarization_sample_0493.wav,Speaker_01,36.982,41.708,pa
5,diarization_sample_0493.wav,Speaker_01,42.181,45.031,pa
6,diarization_sample_0493.wav,Speaker_00,45.450,52.964,en
7,diarization_sample_0493.wav,Speaker_01,52.332,59.402,pa
8,diarization_sample_0493.wav,Speaker_00,60.512,62.101,en
9,diarization_sample_0493.wav,Speaker_01,62.612,70.215,pa
10,diarization_sample_0493.wav,Speaker_00,71.671,73.260,en
11,diarization_sample_0493.wav,Speaker_00,74.229,81.743,en
12,diarization_sample_0493.wav,Speaker_00,83.077,96.257,en
13,diarization_sample_0493.wav,Speaker_00,97.638,110.818,en
14,diarization_sample_0493.wav,Speaker_01,112.072,116.073,pa
15,diarization_sample_0493.wav,Speaker_00,117.555,119.144,en
16,diarization_sample_0493.wav,Speaker_00,120.337,133.516,en
17,diarization_sample_0493.wav,Speaker_00,134.840,142.354,en
18,diarization_sample_0493.wav,Speaker_00,143.672,156.852,en
19,diarization_sample_0493.wav,Speaker_00,157.333,158.922,en
20,diarization_sample_0493.wav,Speaker_01,159.412,175.698,pa
21,diarization_sample_0493.wav,Speaker_00,176.718,189.897,en
22,diarization_sample_0493.wav,Speaker_01,191.192,194.765,pa
23,diarization_sample_0493.wav,Speaker_00,195.644,197.233,en
24,diarization_sample_0493.wav,Speaker_01,198.434,202.007,pa
25,diarization_sample_0493.wav,Speaker_00,203.256,216.436,en
26,diarization_sample_0493.wav,Speaker_01,217.556,218.964,pa
27,diarization_sample_0493.wav,Speaker_00,218.170,219.759,en
28,diarization_sample_0493.wav,Speaker_00,220.084,227.598,en
29,diarization_sample_0493.wav,Speaker_00,228.966,236.480,en
30,diarization_sample_0493.wav,Speaker_01,237.089,238.497,pa
31,diarization_sample_0493.wav,Speaker_00,238.937,240.526,en
32,diarization_sample_0493.wav,Speaker_00,241.992,255.172,en
33,diarization_sample_0493.wav,Speaker_00,255.806,263.320,en
34,diarization_sample_0493.wav,Speaker_01,263.753,276.583,pa
35,diarization_sample_0493.wav,Speaker_01,277.094,281.286,pa
