,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0549.wav,Speaker_02,0.000,1.948,hi
1,diarization_sample_0549.wav,Speaker_00,2.453,11.355,en
2,diarization_sample_0549.wav,Speaker_00,11.730,12.120,en
3,diarization_sample_0549.wav,Speaker_02,13.218,20.720,hi
4,diarization_sample_0549.wav,Speaker_00,21.909,27.219,en
5,diarization_sample_0549.wav,Speaker_00,28.359,28.750,en
6,diarization_sample_0549.wav,Speaker_02,29.432,38.972,hi
7,diarization_sample_0549.wav,Speaker_00,39.433,39.824,en
8,diarization_sample_0549.wav,Speaker_01,40.843,41.438,en
9,diarization_sample_0549.wav,Speaker_00,42.517,47.826,en
10,diarization_sample_0549.wav,Speaker_00,49.224,58.127,en
11,diarization_sample_0549.wav,Speaker_00,58.791,64.101,en
12,diarization_sample_0549.wav,Speaker_02,65.586,66.061,hi
13,diarization_sample_0549.wav,Speaker_01,67.385,67.981,en
14,diarization_sample_0549.wav,Speaker_01,68.731,76.706,en
15,diarization_sample_0549.wav,Speaker_00,78.072,83.382,en
16,diarization_sample_0549.wav,Speaker_00,84.212,93.115,en
17,diarization_sample_0549.wav,Speaker_00,93.569,93.959,en
18,diarization_sample_0549.wav,Speaker_02,94.827,99.979,hi
19,diarization_sample_0549.wav,Speaker_01,101.192,110.126,en
20,diarization_sample_0549.wav,Speaker_00,110.585,110.976,en
21,diarization_sample_0549.wav,Speaker_02,112.390,119.404,hi
22,diarization_sample_0549.wav,Speaker_00,118.869,124.178,en
23,diarization_sample_0549.wav,Speaker_02,124.551,136.301,hi
24,diarization_sample_0549.wav,Speaker_00,137.603,146.506,en
25,diarization_sample_0549.wav,Speaker_02,147.039,158.789,hi
26,diarization_sample_0549.wav,Speaker_01,160.000,167.975,en
27,diarization_sample_0549.wav,Speaker_00,168.883,169.274,en
28,diarization_sample_0549.wav,Speaker_02,170.627,175.502,hi
29,diarization_sample_0549.wav,Speaker_00,174.469,183.371,en
30,diarization_sample_0549.wav,Speaker_02,184.104,196.360,hi
31,diarization_sample_0549.wav,Speaker_02,197.247,201.142,hi
32,diarization_sample_0549.wav,Speaker_01,201.689,209.665,en
33,diarization_sample_0549.wav,Speaker_00,210.572,215.882,en
34,diarization_sample_0549.wav,Speaker_00,216.474,216.865,en
35,diarization_sample_0549.wav,Speaker_00,217.392,222.701,en
36,diarization_sample_0549.wav,Speaker_02,222.332,228.444,hi
37,diarization_sample_0549.wav,Speaker_00,223.925,224.316,en
38,diarization_sample_0549.wav,Speaker_00,229.252,238.154,en
