,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0609.wav,Speaker_03,0.000,11.008,hi
1,diarization_sample_0609.wav,Speaker_00,12.114,18.463,en
2,diarization_sample_0609.wav,Speaker_01,18.994,19.551,en
3,diarization_sample_0609.wav,Speaker_01,19.875,20.187,en
4,diarization_sample_0609.wav,Speaker_01,20.709,21.247,en
5,diarization_sample_0609.wav,Speaker_04,22.632,29.225,pa
6,diarization_sample_0609.wav,Speaker_04,30.044,43.163,pa
7,diarization_sample_0609.wav,Speaker_01,30.714,31.025,en
8,diarization_sample_0609.wav,Speaker_01,43.513,44.051,en
9,diarization_sample_0609.wav,Speaker_04,44.515,59.555,pa
10,diarization_sample_0609.wav,Speaker_04,60.642,61.023,pa
11,diarization_sample_0609.wav,Speaker_01,61.958,62.514,en
12,diarization_sample_0609.wav,Speaker_00,63.356,73.485,en
13,diarization_sample_0609.wav,Speaker_03,74.209,86.946,hi
14,diarization_sample_0609.wav,Speaker_01,88.352,88.664,en
15,diarization_sample_0609.wav,Speaker_01,90.093,90.631,en
16,diarization_sample_0609.wav,Speaker_03,91.986,99.047,hi
17,diarization_sample_0609.wav,Speaker_01,99.723,100.280,en
18,diarization_sample_0609.wav,Speaker_01,101.025,101.337,en
19,diarization_sample_0609.wav,Speaker_03,101.813,108.212,hi
20,diarization_sample_0609.wav,Speaker_01,108.694,109.250,en
21,diarization_sample_0609.wav,Speaker_04,109.634,128.707,pa
22,diarization_sample_0609.wav,Speaker_04,129.060,130.276,pa
23,diarization_sample_0609.wav,Speaker_01,130.803,131.341,en
24,diarization_sample_0609.wav,Speaker_00,132.278,133.682,en
25,diarization_sample_0609.wav,Speaker_03,134.776,145.784,hi
26,diarization_sample_0609.wav,Speaker_03,146.973,153.372,hi
27,diarization_sample_0609.wav,Speaker_01,154.228,154.539,en
28,diarization_sample_0609.wav,Speaker_01,154.995,155.552,en
29,diarization_sample_0609.wav,Speaker_04,156.707,167.523,pa
30,diarization_sample_0609.wav,Speaker_04,168.512,169.286,pa
31,diarization_sample_0609.wav,Speaker_02,170.442,175.509,hi
32,diarization_sample_0609.wav,Speaker_04,176.294,184.580,pa
33,diarization_sample_0609.wav,Speaker_00,185.062,195.191,en
34,diarization_sample_0609.wav,Speaker_03,196.464,209.201,hi
35,diarization_sample_0609.wav,Speaker_04,209.916,217.467,pa
36,diarization_sample_0609.wav,Speaker_01,217.198,217.736,en
37,diarization_sample_0609.wav,Speaker_01,218.832,219.388,en
38,diarization_sample_0609.wav,Speaker_00,219.736,226.086,en
39,diarization_sample_0609.wav,Speaker_02,220.368,221.057,hi
40,diarization_sample_0609.wav,Speaker_03,226.890,233.951,hi
41,diarization_sample_0609.wav,Speaker_04,234.727,236.277,pa
42,diarization_sample_0609.wav,Speaker_04,237.160,247.113,pa
43,diarization_sample_0609.wav,Speaker_01,247.639,247.950,en
44,diarization_sample_0609.wav,Speaker_03,248.423,261.160,hi
45,diarization_sample_0609.wav,Speaker_04,262.064,265.008,pa
46,diarization_sample_0609.wav,Speaker_03,264.213,275.221,hi
47,diarization_sample_0609.wav,Speaker_04,275.811,276.258,pa
48,diarization_sample_0609.wav,Speaker_04,276.858,280.568,pa
49,diarization_sample_0609.wav,Speaker_04,281.414,300.100,pa
50,diarization_sample_0609.wav,Speaker_01,301.134,301.672,en
51,diarization_sample_0609.wav,Speaker_01,302.073,302.384,en
52,diarization_sample_0609.wav,Speaker_03,303.246,309.645,hi
53,diarization_sample_0609.wav,Speaker_00,310.232,320.361,en
54,diarization_sample_0609.wav,Speaker_02,318.993,325.236,hi
55,diarization_sample_0609.wav,Speaker_03,326.647,333.708,hi
56,diarization_sample_0609.wav,Speaker_03,334.384,341.445,hi
57,diarization_sample_0609.wav,Speaker_01,342.328,342.640,en
58,diarization_sample_0609.wav,Speaker_03,343.526,354.534,hi
59,diarization_sample_0609.wav,Speaker_01,355.627,356.165,en
60,diarization_sample_0609.wav,Speaker_04,356.921,377.259,pa
61,diarization_sample_0609.wav,Speaker_03,375.406,388.143,hi
62,diarization_sample_0609.wav,Speaker_03,388.627,395.026,hi
63,diarization_sample_0609.wav,Speaker_04,395.704,402.297,pa
64,diarization_sample_0609.wav,Speaker_03,401.550,412.558,hi
65,diarization_sample_0609.wav,Speaker_04,413.906,414.451,pa
66,diarization_sample_0609.wav,Speaker_04,415.209,424.681,pa
67,diarization_sample_0609.wav,Speaker_03,426.057,433.118,hi
68,diarization_sample_0609.wav,Speaker_03,434.527,440.926,hi
69,diarization_sample_0609.wav,Speaker_01,440.771,441.082,en
70,diarization_sample_0609.wav,Speaker_01,441.575,442.113,en
71,diarization_sample_0609.wav,Speaker_04,442.872,443.564,pa
72,diarization_sample_0609.wav,Speaker_03,444.393,451.454,hi
73,diarization_sample_0609.wav,Speaker_01,451.774,452.331,en
74,diarization_sample_0609.wav,Speaker_03,452.999,459.398,hi
75,diarization_sample_0609.wav,Speaker_03,460.867,471.875,hi
76,diarization_sample_0609.wav,Speaker_04,472.562,473.465,pa
77,diarization_sample_0609.wav,Speaker_03,474.270,487.007,hi
78,diarization_sample_0609.wav,Speaker_04,488.244,488.850,pa
79,diarization_sample_0609.wav,Speaker_03,489.772,496.171,hi
80,diarization_sample_0609.wav,Speaker_04,497.608,503.072,pa
81,diarization_sample_0609.wav,Speaker_04,503.839,504.500,pa
82,diarization_sample_0609.wav,Speaker_04,505.831,520.488,pa
83,diarization_sample_0609.wav,Speaker_03,521.547,532.555,hi
