,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0529.wav,Speaker_01,0.000,0.543,hi
1,diarization_sample_0529.wav,Speaker_02,1.892,6.316,hi
2,diarization_sample_0529.wav,Speaker_01,6.857,7.400,hi
3,diarization_sample_0529.wav,Speaker_02,6.930,7.869,hi
4,diarization_sample_0529.wav,Speaker_01,8.190,8.734,hi
5,diarization_sample_0529.wav,Speaker_02,9.524,13.056,hi
6,diarization_sample_0529.wav,Speaker_01,14.400,14.944,hi
7,diarization_sample_0529.wav,Speaker_01,15.997,16.541,hi
8,diarization_sample_0529.wav,Speaker_02,17.868,24.223,hi
9,diarization_sample_0529.wav,Speaker_01,25.573,26.116,hi
10,diarization_sample_0529.wav,Speaker_02,27.249,34.532,hi
11,diarization_sample_0529.wav,Speaker_01,35.844,36.388,hi
12,diarization_sample_0529.wav,Speaker_01,37.557,38.101,hi
13,diarization_sample_0529.wav,Speaker_02,38.951,47.012,hi
14,diarization_sample_0529.wav,Speaker_02,48.333,56.769,hi
15,diarization_sample_0529.wav,Speaker_02,57.378,64.418,hi
16,diarization_sample_0529.wav,Speaker_01,64.882,65.425,hi
17,diarization_sample_0529.wav,Speaker_01,66.513,67.056,hi
18,diarization_sample_0529.wav,Speaker_01,67.670,68.214,hi
19,diarization_sample_0529.wav,Speaker_02,69.092,73.188,hi
20,diarization_sample_0529.wav,Speaker_01,74.394,74.937,hi
21,diarization_sample_0529.wav,Speaker_02,76.169,80.779,hi
22,diarization_sample_0529.wav,Speaker_02,79.730,84.969,hi
23,diarization_sample_0529.wav,Speaker_01,80.507,81.051,hi
24,diarization_sample_0529.wav,Speaker_00,85.784,86.116,en
25,diarization_sample_0529.wav,Speaker_02,87.598,94.598,hi
26,diarization_sample_0529.wav,Speaker_01,95.997,96.540,hi
27,diarization_sample_0529.wav,Speaker_02,97.156,99.191,hi
28,diarization_sample_0529.wav,Speaker_02,99.599,103.226,hi
29,diarization_sample_0529.wav,Speaker_01,102.955,103.498,hi
30,diarization_sample_0529.wav,Speaker_01,104.814,105.358,hi
31,diarization_sample_0529.wav,Speaker_02,106.823,108.762,hi
32,diarization_sample_0529.wav,Speaker_00,107.675,123.792,en
33,diarization_sample_0529.wav,Speaker_01,123.520,124.064,hi
34,diarization_sample_0529.wav,Speaker_01,124.551,125.094,hi
35,diarization_sample_0529.wav,Speaker_02,125.614,142.794,hi
36,diarization_sample_0529.wav,Speaker_02,143.441,149.646,hi
37,diarization_sample_0529.wav,Speaker_00,150.090,150.665,en
38,diarization_sample_0529.wav,Speaker_01,151.907,152.450,hi
39,diarization_sample_0529.wav,Speaker_02,153.295,163.188,hi
40,diarization_sample_0529.wav,Speaker_01,153.722,154.266,hi
41,diarization_sample_0529.wav,Speaker_02,163.614,165.475,hi
42,diarization_sample_0529.wav,Speaker_02,166.243,170.182,hi
43,diarization_sample_0529.wav,Speaker_01,171.350,171.893,hi
44,diarization_sample_0529.wav,Speaker_02,172.555,182.316,hi
45,diarization_sample_0529.wav,Speaker_02,182.667,187.870,hi
46,diarization_sample_0529.wav,Speaker_01,188.716,189.260,hi
47,diarization_sample_0529.wav,Speaker_01,189.907,190.451,hi
48,diarization_sample_0529.wav,Speaker_02,191.316,193.483,hi
49,diarization_sample_0529.wav,Speaker_02,192.737,197.976,hi
50,diarization_sample_0529.wav,Speaker_00,193.979,194.312,en
51,diarization_sample_0529.wav,Speaker_00,198.957,215.074,en
