,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0488.wav,Speaker_01,0.000,1.580,en
1,diarization_sample_0488.wav,Speaker_01,1.952,3.119,en
2,diarization_sample_0488.wav,Speaker_00,3.927,4.470,en
3,diarization_sample_0488.wav,Speaker_01,5.182,6.048,en
4,diarization_sample_0488.wav,Speaker_01,6.447,7.313,en
5,diarization_sample_0488.wav,Speaker_01,8.034,8.900,en
6,diarization_sample_0488.wav,Speaker_01,9.373,10.540,en
7,diarization_sample_0488.wav,Speaker_00,9.460,11.620,en
8,diarization_sample_0488.wav,Speaker_00,12.555,15.235,en
9,diarization_sample_0488.wav,Speaker_00,16.057,18.217,en
10,diarization_sample_0488.wav,Speaker_00,19.422,19.966,en
11,diarization_sample_0488.wav,Speaker_02,20.983,30.743,en
12,diarization_sample_0488.wav,Speaker_00,31.230,33.910,en
13,diarization_sample_0488.wav,Speaker_04,34.619,41.471,pa
14,diarization_sample_0488.wav,Speaker_01,42.399,43.565,en
15,diarization_sample_0488.wav,Speaker_03,44.974,50.334,en
16,diarization_sample_0488.wav,Speaker_00,50.062,50.605,en
17,diarization_sample_0488.wav,Speaker_04,51.261,58.113,pa
18,diarization_sample_0488.wav,Speaker_01,58.514,60.093,en
19,diarization_sample_0488.wav,Speaker_01,61.506,62.372,en
20,diarization_sample_0488.wav,Speaker_00,62.890,65.570,en
21,diarization_sample_0488.wav,Speaker_00,65.909,68.069,en
22,diarization_sample_0488.wav,Speaker_00,69.086,71.766,en
23,diarization_sample_0488.wav,Speaker_04,72.310,79.162,pa
24,diarization_sample_0488.wav,Speaker_01,80.652,82.232,en
25,diarization_sample_0488.wav,Speaker_02,82.857,83.637,en
26,diarization_sample_0488.wav,Speaker_00,83.012,85.172,en
27,diarization_sample_0488.wav,Speaker_01,85.946,87.113,en
28,diarization_sample_0488.wav,Speaker_01,87.541,89.121,en
29,diarization_sample_0488.wav,Speaker_01,89.764,90.631,en
30,diarization_sample_0488.wav,Speaker_01,91.398,92.264,en
31,diarization_sample_0488.wav,Speaker_00,91.992,92.536,en
32,diarization_sample_0488.wav,Speaker_01,93.903,95.483,en
33,diarization_sample_0488.wav,Speaker_00,96.786,97.330,en
34,diarization_sample_0488.wav,Speaker_04,98.178,105.030,pa
35,diarization_sample_0488.wav,Speaker_00,103.691,106.370,en
36,diarization_sample_0488.wav,Speaker_01,107.091,108.671,en
37,diarization_sample_0488.wav,Speaker_00,109.438,111.598,en
38,diarization_sample_0488.wav,Speaker_04,112.060,118.912,pa
39,diarization_sample_0488.wav,Speaker_00,120.364,122.524,en
40,diarization_sample_0488.wav,Speaker_00,123.758,124.301,en
41,diarization_sample_0488.wav,Speaker_01,125.703,127.283,en
42,diarization_sample_0488.wav,Speaker_04,128.414,135.266,pa
43,diarization_sample_0488.wav,Speaker_00,136.663,139.343,en
44,diarization_sample_0488.wav,Speaker_00,139.826,142.506,en
45,diarization_sample_0488.wav,Speaker_00,143.070,145.230,en
46,diarization_sample_0488.wav,Speaker_04,146.421,153.273,pa
47,diarization_sample_0488.wav,Speaker_01,153.903,154.770,en
48,diarization_sample_0488.wav,Speaker_01,156.166,157.332,en
49,diarization_sample_0488.wav,Speaker_00,157.986,158.530,en
50,diarization_sample_0488.wav,Speaker_01,159.777,160.643,en
51,diarization_sample_0488.wav,Speaker_00,161.136,163.815,en
52,diarization_sample_0488.wav,Speaker_00,164.534,166.694,en
53,diarization_sample_0488.wav,Speaker_01,167.143,168.310,en
54,diarization_sample_0488.wav,Speaker_01,169.139,170.306,en
55,diarization_sample_0488.wav,Speaker_01,170.634,172.214,en
56,diarization_sample_0488.wav,Speaker_00,172.623,173.166,en
57,diarization_sample_0488.wav,Speaker_00,174.057,176.737,en
58,diarization_sample_0488.wav,Speaker_01,177.848,178.714,en
59,diarization_sample_0488.wav,Speaker_00,180.169,180.712,en
60,diarization_sample_0488.wav,Speaker_01,181.044,181.910,en
61,diarization_sample_0488.wav,Speaker_01,183.297,184.164,en
62,diarization_sample_0488.wav,Speaker_03,185.513,186.268,en
63,diarization_sample_0488.wav,Speaker_00,186.585,188.745,en
64,diarization_sample_0488.wav,Speaker_04,190.044,196.896,pa
65,diarization_sample_0488.wav,Speaker_01,196.463,197.329,en
66,diarization_sample_0488.wav,Speaker_01,198.300,199.466,en
67,diarization_sample_0488.wav,Speaker_01,200.517,201.384,en
68,diarization_sample_0488.wav,Speaker_03,202.329,203.084,en
69,diarization_sample_0488.wav,Speaker_04,203.434,210.286,pa
70,diarization_sample_0488.wav,Speaker_01,211.668,212.534,en
71,diarization_sample_0488.wav,Speaker_00,212.948,215.628,en
72,diarization_sample_0488.wav,Speaker_01,216.661,217.527,en
73,diarization_sample_0488.wav,Speaker_01,218.632,219.799,en
74,diarization_sample_0488.wav,Speaker_00,220.703,221.246,en
75,diarization_sample_0488.wav,Speaker_00,222.320,224.480,en
76,diarization_sample_0488.wav,Speaker_00,224.969,225.512,en
77,diarization_sample_0488.wav,Speaker_01,226.954,228.534,en
78,diarization_sample_0488.wav,Speaker_01,229.684,230.850,en
79,diarization_sample_0488.wav,Speaker_02,231.392,242.612,en
80,diarization_sample_0488.wav,Speaker_00,242.960,245.640,en
81,diarization_sample_0488.wav,Speaker_04,246.892,253.744,pa
