,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0625.wav,Speaker_01,0.000,13.311,pa
1,diarization_sample_0625.wav,Speaker_00,12.466,14.156,en
2,diarization_sample_0625.wav,Speaker_00,14.809,34.844,en
3,diarization_sample_0625.wav,Speaker_00,35.824,37.515,en
4,diarization_sample_0625.wav,Speaker_01,38.332,45.597,pa
5,diarization_sample_0625.wav,Speaker_00,46.718,66.754,en
6,diarization_sample_0625.wav,Speaker_00,67.989,88.024,en
7,diarization_sample_0625.wav,Speaker_00,88.378,93.030,en
8,diarization_sample_0625.wav,Speaker_01,93.829,101.121,pa
9,diarization_sample_0625.wav,Speaker_00,101.598,106.250,en
10,diarization_sample_0625.wav,Speaker_01,107.004,119.451,pa
11,diarization_sample_0625.wav,Speaker_00,120.527,140.562,en
12,diarization_sample_0625.wav,Speaker_00,141.761,161.796,en
13,diarization_sample_0625.wav,Speaker_00,162.704,182.739,en
14,diarization_sample_0625.wav,Speaker_01,183.427,185.697,pa
15,diarization_sample_0625.wav,Speaker_00,186.900,206.936,en
16,diarization_sample_0625.wav,Speaker_01,205.482,211.882,pa
17,diarization_sample_0625.wav,Speaker_00,212.420,232.455,en
18,diarization_sample_0625.wav,Speaker_00,233.282,237.933,en
19,diarization_sample_0625.wav,Speaker_00,239.370,241.061,en
20,diarization_sample_0625.wav,Speaker_01,242.325,257.268,pa
21,diarization_sample_0625.wav,Speaker_00,258.666,260.357,en
22,diarization_sample_0625.wav,Speaker_01,261.219,271.566,pa
23,diarization_sample_0625.wav,Speaker_00,272.591,292.627,en
24,diarization_sample_0625.wav,Speaker_01,293.025,295.295,pa
25,diarization_sample_0625.wav,Speaker_00,296.170,300.821,en
26,diarization_sample_0625.wav,Speaker_01,299.712,302.677,pa
27,diarization_sample_0625.wav,Speaker_00,303.276,304.966,en
28,diarization_sample_0625.wav,Speaker_00,306.322,310.974,en
29,diarization_sample_0625.wav,Speaker_00,311.627,331.663,en
30,diarization_sample_0625.wav,Speaker_01,332.940,337.534,pa
31,diarization_sample_0625.wav,Speaker_00,338.665,340.356,en
32,diarization_sample_0625.wav,Speaker_01,341.376,343.168,pa
33,diarization_sample_0625.wav,Speaker_00,344.002,345.692,en
34,diarization_sample_0625.wav,Speaker_01,346.901,357.026,pa
35,diarization_sample_0625.wav,Speaker_00,357.419,362.070,en
