,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0595.wav,Speaker_01,0.000,3.690,en
1,diarization_sample_0595.wav,Speaker_00,4.528,9.873,en
2,diarization_sample_0595.wav,Speaker_00,11.164,16.509,en
3,diarization_sample_0595.wav,Speaker_00,17.180,22.524,en
4,diarization_sample_0595.wav,Speaker_01,23.286,26.125,en
5,diarization_sample_0595.wav,Speaker_01,26.738,29.577,en
6,diarization_sample_0595.wav,Speaker_01,30.643,34.334,en
7,diarization_sample_0595.wav,Speaker_00,35.550,41.410,en
8,diarization_sample_0595.wav,Speaker_01,42.732,43.474,en
9,diarization_sample_0595.wav,Speaker_00,44.219,49.564,en
10,diarization_sample_0595.wav,Speaker_00,50.107,55.967,en
11,diarization_sample_0595.wav,Speaker_00,57.330,68.610,en
12,diarization_sample_0595.wav,Speaker_01,69.904,73.594,en
13,diarization_sample_0595.wav,Speaker_00,74.420,80.280,en
14,diarization_sample_0595.wav,Speaker_02,81.264,81.740,hi
15,diarization_sample_0595.wav,Speaker_01,83.021,83.763,en
16,diarization_sample_0595.wav,Speaker_01,84.178,87.017,en
17,diarization_sample_0595.wav,Speaker_01,87.452,91.142,en
18,diarization_sample_0595.wav,Speaker_01,91.902,92.644,en
19,diarization_sample_0595.wav,Speaker_00,93.507,104.788,en
20,diarization_sample_0595.wav,Speaker_00,105.541,111.401,en
21,diarization_sample_0595.wav,Speaker_00,112.123,123.404,en
22,diarization_sample_0595.wav,Speaker_01,124.082,126.922,en
23,diarization_sample_0595.wav,Speaker_00,127.607,138.888,en
24,diarization_sample_0595.wav,Speaker_00,140.334,145.678,en
25,diarization_sample_0595.wav,Speaker_01,146.907,147.649,en
26,diarization_sample_0595.wav,Speaker_02,148.822,149.298,hi
27,diarization_sample_0595.wav,Speaker_01,150.238,153.928,en
28,diarization_sample_0595.wav,Speaker_01,155.063,157.902,en
29,diarization_sample_0595.wav,Speaker_00,159.032,164.376,en
30,diarization_sample_0595.wav,Speaker_00,165.692,171.552,en
31,diarization_sample_0595.wav,Speaker_00,172.289,177.634,en
32,diarization_sample_0595.wav,Speaker_02,179.044,179.520,hi
33,diarization_sample_0595.wav,Speaker_01,180.009,183.699,en
34,diarization_sample_0595.wav,Speaker_00,184.843,190.703,en
35,diarization_sample_0595.wav,Speaker_02,191.751,203.100,hi
36,diarization_sample_0595.wav,Speaker_00,203.658,214.939,en
37,diarization_sample_0595.wav,Speaker_01,215.660,218.499,en
