,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0208.wav,Speaker_00,0.000,0.801,en
1,diarization_sample_0208.wav,Speaker_01,1.290,6.545,en
2,diarization_sample_0208.wav,Speaker_01,7.573,12.953,en
3,diarization_sample_0208.wav,Speaker_01,14.000,14.488,en
4,diarization_sample_0208.wav,Speaker_01,15.738,16.225,en
5,diarization_sample_0208.wav,Speaker_00,17.696,18.522,en
6,diarization_sample_0208.wav,Speaker_00,19.531,20.357,en
7,diarization_sample_0208.wav,Speaker_01,21.789,27.044,en
8,diarization_sample_0208.wav,Speaker_00,21.823,22.523,en
9,diarization_sample_0208.wav,Speaker_00,27.499,28.200,en
10,diarization_sample_0208.wav,Speaker_00,29.644,30.345,en
11,diarization_sample_0208.wav,Speaker_01,30.929,31.416,en
12,diarization_sample_0208.wav,Speaker_01,32.002,37.382,en
13,diarization_sample_0208.wav,Speaker_00,38.878,39.579,en
14,diarization_sample_0208.wav,Speaker_01,39.884,45.140,en
15,diarization_sample_0208.wav,Speaker_01,45.837,51.217,en
16,diarization_sample_0208.wav,Speaker_01,51.583,52.070,en
17,diarization_sample_0208.wav,Speaker_00,52.714,53.415,en
18,diarization_sample_0208.wav,Speaker_00,54.086,54.887,en
19,diarization_sample_0208.wav,Speaker_00,55.201,55.902,en
20,diarization_sample_0208.wav,Speaker_00,56.357,57.058,en
21,diarization_sample_0208.wav,Speaker_01,58.107,63.487,en
