,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0535.wav,Speaker_00,0.000,6.639,en
1,diarization_sample_0535.wav,Speaker_01,6.085,7.194,en
2,diarization_sample_0535.wav,Speaker_01,7.714,8.823,en
3,diarization_sample_0535.wav,Speaker_01,9.992,17.753,en
4,diarization_sample_0535.wav,Speaker_00,16.548,24.388,en
5,diarization_sample_0535.wav,Speaker_00,25.722,32.361,en
6,diarization_sample_0535.wav,Speaker_01,33.514,34.072,en
7,diarization_sample_0535.wav,Speaker_00,35.201,48.810,en
8,diarization_sample_0535.wav,Speaker_00,50.284,56.923,en
9,diarization_sample_0535.wav,Speaker_00,57.233,70.843,en
10,diarization_sample_0535.wav,Speaker_01,71.302,79.064,en
11,diarization_sample_0535.wav,Speaker_00,80.136,93.745,en
12,diarization_sample_0535.wav,Speaker_00,94.652,102.492,en
13,diarization_sample_0535.wav,Speaker_01,103.741,104.851,en
14,diarization_sample_0535.wav,Speaker_00,105.881,113.721,en
15,diarization_sample_0535.wav,Speaker_00,114.237,127.846,en
16,diarization_sample_0535.wav,Speaker_01,127.032,134.793,en
17,diarization_sample_0535.wav,Speaker_00,136.007,149.616,en
18,diarization_sample_0535.wav,Speaker_01,149.929,157.691,en
19,diarization_sample_0535.wav,Speaker_01,158.987,159.545,en
20,diarization_sample_0535.wav,Speaker_00,160.839,174.448,en
21,diarization_sample_0535.wav,Speaker_01,175.519,176.628,en
22,diarization_sample_0535.wav,Speaker_01,177.720,178.829,en
23,diarization_sample_0535.wav,Speaker_00,179.849,187.689,en
