,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0611.wav,Speaker_02,0.000,17.538,pa
1,diarization_sample_0611.wav,Speaker_02,18.254,25.326,pa
2,diarization_sample_0611.wav,Speaker_02,26.362,43.900,pa
3,diarization_sample_0611.wav,Speaker_02,44.973,53.485,pa
4,diarization_sample_0611.wav,Speaker_02,54.554,68.618,pa
5,diarization_sample_0611.wav,Speaker_02,68.978,74.609,pa
6,diarization_sample_0611.wav,Speaker_01,75.715,82.686,pa
7,diarization_sample_0611.wav,Speaker_01,82.140,90.941,pa
8,diarization_sample_0611.wav,Speaker_00,82.296,83.076,pa
9,diarization_sample_0611.wav,Speaker_02,91.759,106.608,pa
10,diarization_sample_0611.wav,Speaker_02,107.301,113.739,pa
11,diarization_sample_0611.wav,Speaker_00,114.184,117.737,pa
12,diarization_sample_0611.wav,Speaker_01,119.095,130.103,pa
13,diarization_sample_0611.wav,Speaker_02,131.536,137.167,pa
14,diarization_sample_0611.wav,Speaker_01,138.536,143.784,pa
15,diarization_sample_0611.wav,Speaker_01,145.101,156.109,pa
16,diarization_sample_0611.wav,Speaker_02,157.240,162.603,pa
17,diarization_sample_0611.wav,Speaker_02,163.665,171.217,pa
18,diarization_sample_0611.wav,Speaker_01,172.134,178.499,pa
19,diarization_sample_0611.wav,Speaker_01,179.499,186.955,pa
20,diarization_sample_0611.wav,Speaker_02,187.505,196.017,pa
21,diarization_sample_0611.wav,Speaker_02,196.358,205.220,pa
22,diarization_sample_0611.wav,Speaker_01,206.574,221.039,pa
23,diarization_sample_0611.wav,Speaker_02,221.604,227.924,pa
24,diarization_sample_0611.wav,Speaker_02,228.642,234.354,pa
25,diarization_sample_0611.wav,Speaker_02,235.495,242.405,pa
26,diarization_sample_0611.wav,Speaker_01,243.290,260.057,pa
27,diarization_sample_0611.wav,Speaker_00,260.442,263.995,pa
28,diarization_sample_0611.wav,Speaker_02,264.857,275.003,pa
29,diarization_sample_0611.wav,Speaker_02,276.292,283.844,pa
30,diarization_sample_0611.wav,Speaker_01,284.466,297.778,pa
31,diarization_sample_0611.wav,Speaker_00,299.037,311.360,pa
32,diarization_sample_0611.wav,Speaker_01,310.637,324.618,pa
33,diarization_sample_0611.wav,Speaker_01,324.987,335.995,pa
34,diarization_sample_0611.wav,Speaker_00,336.910,340.463,pa
35,diarization_sample_0611.wav,Speaker_01,341.316,352.324,pa
36,diarization_sample_0611.wav,Speaker_01,353.426,364.826,pa
37,diarization_sample_0611.wav,Speaker_02,366.133,373.685,pa
38,diarization_sample_0611.wav,Speaker_01,372.419,379.589,pa
39,diarization_sample_0611.wav,Speaker_02,380.070,387.142,pa
40,diarization_sample_0611.wav,Speaker_02,387.631,397.777,pa
41,diarization_sample_0611.wav,Speaker_01,398.576,417.552,pa
42,diarization_sample_0611.wav,Speaker_02,418.677,427.539,pa
43,diarization_sample_0611.wav,Speaker_01,428.086,437.461,pa
44,diarization_sample_0611.wav,Speaker_02,438.450,451.053,pa
45,diarization_sample_0611.wav,Speaker_01,451.618,460.130,pa
46,diarization_sample_0611.wav,Speaker_02,460.834,464.798,pa
47,diarization_sample_0611.wav,Speaker_02,465.803,483.341,pa
48,diarization_sample_0611.wav,Speaker_00,483.997,496.320,pa
