,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0447.wav,Speaker_01,0.000,1.217,hi
1,diarization_sample_0447.wav,Speaker_01,2.172,8.957,hi
2,diarization_sample_0447.wav,Speaker_00,9.680,14.725,en
3,diarization_sample_0447.wav,Speaker_01,15.758,16.686,hi
4,diarization_sample_0447.wav,Speaker_00,17.198,22.243,en
5,diarization_sample_0447.wav,Speaker_00,23.553,24.319,en
6,diarization_sample_0447.wav,Speaker_01,25.464,27.542,hi
7,diarization_sample_0447.wav,Speaker_01,28.485,30.758,hi
8,diarization_sample_0447.wav,Speaker_01,31.255,33.336,hi
9,diarization_sample_0447.wav,Speaker_01,34.767,36.463,hi
10,diarization_sample_0447.wav,Speaker_01,37.853,43.388,hi
11,diarization_sample_0447.wav,Speaker_00,44.695,45.461,en
12,diarization_sample_0447.wav,Speaker_00,46.743,51.788,en
