,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0598.wav,Speaker_00,0.000,1.750,en
1,diarization_sample_0598.wav,Speaker_02,2.433,10.175,pa
2,diarization_sample_0598.wav,Speaker_01,10.542,11.796,en
3,diarization_sample_0598.wav,Speaker_01,12.773,14.027,en
4,diarization_sample_0598.wav,Speaker_01,15.174,16.428,en
5,diarization_sample_0598.wav,Speaker_01,16.967,18.221,en
6,diarization_sample_0598.wav,Speaker_00,19.025,24.165,en
7,diarization_sample_0598.wav,Speaker_01,22.442,30.373,en
8,diarization_sample_0598.wav,Speaker_02,31.746,42.466,pa
9,diarization_sample_0598.wav,Speaker_02,43.753,46.954,pa
10,diarization_sample_0598.wav,Speaker_00,47.699,49.449,en
11,diarization_sample_0598.wav,Speaker_00,49.862,55.002,en
12,diarization_sample_0598.wav,Speaker_02,55.344,62.895,pa
13,diarization_sample_0598.wav,Speaker_00,64.226,69.366,en
14,diarization_sample_0598.wav,Speaker_02,70.352,85.679,pa
15,diarization_sample_0598.wav,Speaker_00,86.492,88.242,en
16,diarization_sample_0598.wav,Speaker_00,88.808,90.558,en
17,diarization_sample_0598.wav,Speaker_01,91.539,95.064,en
18,diarization_sample_0598.wav,Speaker_00,95.900,97.650,en
19,diarization_sample_0598.wav,Speaker_01,98.865,106.796,en
20,diarization_sample_0598.wav,Speaker_02,105.499,116.314,pa
21,diarization_sample_0598.wav,Speaker_00,117.794,119.545,en
22,diarization_sample_0598.wav,Speaker_00,120.632,125.772,en
23,diarization_sample_0598.wav,Speaker_01,126.600,127.854,en
24,diarization_sample_0598.wav,Speaker_00,128.427,132.959,en
25,diarization_sample_0598.wav,Speaker_02,133.863,139.606,pa
26,diarization_sample_0598.wav,Speaker_01,140.869,144.394,en
27,diarization_sample_0598.wav,Speaker_01,145.224,146.478,en
28,diarization_sample_0598.wav,Speaker_00,147.608,152.749,en
29,diarization_sample_0598.wav,Speaker_02,151.564,157.390,pa
