,AudioFileName,Speaker,StartTS,EndTS,Language
0,diarization_sample_0356.wav,Speaker_00,0.000,0.466,en
1,diarization_sample_0356.wav,Speaker_02,0.809,6.632,pa
2,diarization_sample_0356.wav,Speaker_01,7.508,8.826,en
3,diarization_sample_0356.wav,Speaker_00,9.167,15.050,en
4,diarization_sample_0356.wav,Speaker_01,16.513,17.831,en
5,diarization_sample_0356.wav,Speaker_00,17.598,18.064,en
6,diarization_sample_0356.wav,Speaker_02,18.687,19.888,pa
7,diarization_sample_0356.wav,Speaker_01,21.011,22.328,en
8,diarization_sample_0356.wav,Speaker_00,22.747,26.907,en
9,diarization_sample_0356.wav,Speaker_02,27.332,38.150,pa
10,diarization_sample_0356.wav,Speaker_02,39.221,48.385,pa
11,diarization_sample_0356.wav,Speaker_02,49.314,56.963,pa
12,diarization_sample_0356.wav,Speaker_00,57.521,63.404,en
